"asset_id","timestamp","wind_speed","power","air_temperature"
101,2035-08-02 15:30:00.000 -0300,9.773866,1661.4364,29.509024
101,2035-08-02 15:40:00.000 -0300,8.430732,1296.8247,29.8903
101,2035-08-02 15:50:00.000 -0300,9.0112295,1457.0634,30.121737
101,2035-08-02 16:00:00.000 -0300,8.57259,1288.2761,30.35678
101,2035-08-02 16:10:00.000 -0300,9.458133,1559.0311,30.375551
101,2035-08-02 16:20:00.000 -0300,8.158302,1142.738,29.977636
101,2035-08-02 16:30:00.000 -0300,9.573474,1635.0925,29.57804
101,2035-08-02 16:40:00.000 -0300,8.015797,1058.8132,29.456694
101,2035-08-02 16:50:00.000 -0300,10.387792,1898.9512,29.241585
101,2035-08-02 17:00:00.000 -0300,9.865362,1724.5961,29.032597
101,2035-08-02 17:10:00.000 -0300,10.351234,1837.9001,28.930677
101,2035-08-02 17:20:00.000 -0300,10.09389,1753.4945,28.809868
101,2035-08-02 17:30:00.000 -0300,8.7425165,1283.4225,28.708218
101,2035-08-02 17:40:00.000 -0300,9.081459,1359.6775,28.931742
101,2035-08-02 17:50:00.000 -0300,8.627683,1237.6793,29.131727
101,2035-08-02 18:00:00.000 -0300,8.739375,1297.8224,29.15428
101,2035-08-02 18:10:00.000 -0300,9.123481,1439.0011,29.062782
101,2035-08-02 18:20:00.000 -0300,8.677357,1249.0458,29.03123
101,2035-08-02 18:30:00.000 -0300,7.876986,1016.67645,28.999996
101,2035-08-02 18:40:00.000 -0300,7.796728,959.91785,28.880222
101,2035-08-02 18:50:00.000 -0300,7.644937,878.5551,28.308136
101,2035-08-02 19:00:00.000 -0300,7.7148848,889.78577,27.871601
101,2035-08-02 19:10:00.000 -0300,7.3637924,794.14984,27.573034
101,2035-08-02 19:20:00.000 -0300,8.181924,1106.4957,27.401262
101,2035-08-02 19:30:00.000 -0300,9.005136,1343.7173,27.518908
101,2035-08-02 19:40:00.000 -0300,9.491007,1491.1771,27.595337
101,2035-08-02 19:50:00.000 -0300,10.321215,1767.4438,27.625368
101,2035-08-02 20:00:00.000 -0300,10.83469,1947.1421,27.705467
101,2035-08-02 20:10:00.000 -0300,10.307715,1810.4021,27.793318
101,2035-08-02 20:20:00.000 -0300,10.529988,1847.542,27.77229
101,2035-08-02 20:30:00.000 -0300,10.389006,1856.02,27.290504
101,2035-08-02 20:40:00.000 -0300,9.942168,1719.0461,26.90171
101,2035-08-02 20:50:00.000 -0300,10.446601,1839.4397,26.643011
101,2035-08-02 21:00:00.000 -0300,9.987664,1701.4747,26.515757
101,2035-08-02 21:10:00.000 -0300,7.8345466,950.84296,26.344109
101,2035-08-02 21:20:00.000 -0300,6.6412463,746.2412,26.341145
101,2035-08-02 21:30:00.000 -0300,6.93551,824.9831,26.367493
101,2035-08-02 21:40:00.000 -0300,4.047246,247.33046,26.384615
101,2035-08-02 21:50:00.000 -0300,4.421924,335.39917,26.25541
101,2035-08-02 22:00:00.000 -0300,5.4656043,548.1026,26.009296
101,2035-08-02 22:10:00.000 -0300,8.068582,982.0377,25.69907
101,2035-08-02 22:20:00.000 -0300,9.595786,1584.7231,25.362825
101,2035-08-02 22:30:00.000 -0300,10.922139,1890.8959,25.171934
101,2035-08-02 22:40:00.000 -0300,12.059931,2138.3003,24.986416
101,2035-08-02 22:50:00.000 -0300,11.310069,1931.5104,24.918737
101,2035-08-02 23:00:00.000 -0300,10.6213875,1753.7573,24.95928
101,2035-08-02 23:10:00.000 -0300,12.488116,2343.7527,24.77797
101,2035-08-02 23:20:00.000 -0300,12.433689,2305.187,24.298887
101,2035-08-02 23:30:00.000 -0300,10.945313,2017.4392,23.87436
101,2035-08-02 23:40:00.000 -0300,10.923222,2055.0952,23.622118
101,2035-08-02 23:50:00.000 -0300,11.008922,2056.1394,23.449656
101,2035-08-03 00:00:00.000 -0300,12.273664,2226.0898,23.316343
101,2035-08-03 00:10:00.000 -0300,13.042017,2144.546,23.632145
101,2035-08-03 00:20:00.000 -0300,12.522646,2113.9434,23.934816
101,2035-08-03 00:30:00.000 -0300,12.374525,2098.2605,24.040277
101,2035-08-03 00:40:00.000 -0300,12.423805,2169.1694,24.012335
101,2035-08-03 00:50:00.000 -0300,13.415618,2202.2542,23.860184
101,2035-08-03 01:00:00.000 -0300,11.733751,2153.9976,23.685572
101,2035-08-03 01:10:00.000 -0300,11.748923,2148.546,22.975725
101,2035-08-03 01:20:00.000 -0300,12.931684,2067.7944,22.292711
101,2035-08-03 01:30:00.000 -0300,14.097619,2151.3193,21.835407
101,2035-08-03 01:40:00.000 -0300,13.740717,2112.287,21.636225
101,2035-08-03 01:50:00.000 -0300,13.312259,2100.0686,21.614706
101,2035-08-03 02:00:00.000 -0300,12.932686,2120.1917,21.890598
101,2035-08-03 02:10:00.000 -0300,12.766638,2138.0007,22.055296
101,2035-08-03 02:20:00.000 -0300,12.172672,2052.158,22.130558
101,2035-08-03 02:30:00.000 -0300,12.516961,2094.9604,22.123686
101,2035-08-03 02:40:00.000 -0300,12.528817,2071.7378,22.12861
101,2035-08-03 02:50:00.000 -0300,12.274115,1997.5057,22.15987
101,2035-08-03 03:00:00.000 -0300,11.756844,1994.3817,21.877367
101,2035-08-03 03:10:00.000 -0300,11.891751,2114.5212,21.397234
101,2035-08-03 03:20:00.000 -0300,13.197469,2054.663,21.107716
101,2035-08-03 03:30:00.000 -0300,12.931888,2101.4585,20.85436
101,2035-08-03 03:40:00.000 -0300,13.214085,2113.3887,20.919708
101,2035-08-03 03:50:00.000 -0300,14.535612,2198.0352,21.184187
101,2035-08-03 04:00:00.000 -0300,14.88307,2180.006,21.344816
101,2035-08-03 04:10:00.000 -0300,13.878661,2126.6934,21.472485
101,2035-08-03 04:20:00.000 -0300,14.220932,2122.6052,21.520266
101,2035-08-03 04:30:00.000 -0300,14.519067,2142.77,21.562887
101,2035-08-03 04:40:00.000 -0300,14.094758,2141.6416,21.613525
101,2035-08-03 04:50:00.000 -0300,13.104145,2095.2966,21.57124
101,2035-08-03 05:00:00.000 -0300,14.45111,2140.3416,21.05945
101,2035-08-03 05:10:00.000 -0300,14.101687,2143.055,20.843426
101,2035-08-03 05:20:00.000 -0300,13.643535,2129.9934,20.7145
101,2035-08-03 05:30:00.000 -0300,14.241772,2137.554,20.654829
101,2035-08-03 05:40:00.000 -0300,13.494271,2120.5208,20.99486
101,2035-08-03 05:50:00.000 -0300,13.508976,2293.944,21.17133
101,2035-08-03 06:00:00.000 -0300,14.228852,2419.5725,21.275723
101,2035-08-03 06:10:00.000 -0300,12.491113,2362.0344,21.420465
101,2035-08-03 06:20:00.000 -0300,12.309433,2364.4568,21.557888
101,2035-08-03 06:30:00.000 -0300,12.748437,2410.9617,21.642326
101,2035-08-03 06:40:00.000 -0300,13.924901,2426.5266,21.30571
101,2035-08-03 06:50:00.000 -0300,13.11905,2412.6692,20.835127
101,2035-08-03 07:00:00.000 -0300,13.482935,2427.084,20.593021
101,2035-08-03 07:10:00.000 -0300,13.787329,2417.745,20.43253
101,2035-08-03 07:20:00.000 -0300,13.325679,2429.733,20.46747
101,2035-08-03 07:30:00.000 -0300,13.211001,2425.4766,20.955122
101,2035-08-03 07:40:00.000 -0300,12.414335,2385.87,21.304245
101,2035-08-03 07:50:00.000 -0300,12.906592,2415.7349,21.5587
101,2035-08-03 08:00:00.000 -0300,12.738755,2412.9883,21.786104
101,2035-08-03 08:10:00.000 -0300,12.781648,2407.026,21.976475
101,2035-08-03 08:20:00.000 -0300,13.158794,2417.4656,21.785425
101,2035-08-03 08:30:00.000 -0300,12.531453,2218.0698,21.258987
101,2035-08-03 08:40:00.000 -0300,12.620029,2139.5435,20.93476
